secondary_study_accession	sample_accession	secondary_sample_accession	run_accession	submission_accession	fastq_md5	fastq_ftp	submitted_ftp
ERP109205	SAMEA3734944	ERS1042093	ERR1585112	ERA689241	03044db7a86c87da51dd3a5ab2431a4d;1da709a2e67579c57ffa75cea29f77e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1585112/ERR1585112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1585112/ERR1585112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585112/20038_5#85.cram
ERP109205	SAMEA3734945	ERS1042094	ERR1585113	ERA689241	b18d1afde44fcd806aba765bc626fe8b;e824feb98fa6cc4fae06bfbcd181c4ee	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1585113/ERR1585113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1585113/ERR1585113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585113/20038_5#86.cram
ERP109205	SAMEA3734946	ERS1042095	ERR1585114	ERA689241	900d5c7fe1fea6129320b19a6eda832c;61d42765712a826b1991733f087d3886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1585114/ERR1585114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1585114/ERR1585114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585114/20038_5#87.cram
ERP109205	SAMEA3734947	ERS1042096	ERR1585115	ERA689241	dc500d5269f17603dc65dc206f31fbb5;51bb4e5fd0e2fba972c3087dc0b5d8e8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1585115/ERR1585115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1585115/ERR1585115_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585115/20038_5#88.cram
ERP109205	SAMEA3734948	ERS1042097	ERR1585116	ERA689241	5ceeb3a0b65dcfd42a15a7e71b886aa3;1afd259fb2d2d3946a127a212458957d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1585116/ERR1585116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1585116/ERR1585116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585116/20038_5#89.cram
ERP109205	SAMEA3734949	ERS1042098	ERR1585117	ERA689241	657196c5122f66dfa9c51bbba612ea16;e4772060a93a9efb89600d00ad2547b4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1585117/ERR1585117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1585117/ERR1585117_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585117/20038_5#90.cram
ERP109205	SAMEA3734950	ERS1042099	ERR1585118	ERA689241	740e31def2ca093c3dfae5cb5416a836;3cf0526f2c4d559614dd27c4a8480c30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1585118/ERR1585118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1585118/ERR1585118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585118/20038_5#91.cram
ERP109205	SAMEA3734951	ERS1042100	ERR1585119	ERA689241	8e8605d4c0d89d57e7be02963a381edf;bdf51d59c6e95a0db83d00bbaa9b72d3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1585119/ERR1585119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1585119/ERR1585119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585119/20038_5#92.cram
ERP109205	SAMEA3734952	ERS1042101	ERR1585120	ERA689242	73fbf26c9dcbcdf5422d063303b1c13c;40cbc4865e57e67610d5061b8dc2abd8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1585120/ERR1585120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1585120/ERR1585120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585120/19979_8#1.cram
ERP109205	SAMEA3855583	ERS1042717	ERR1585121	ERA689242	42869339e0f619c9ccdffbaaa8261a0a;a68b74d6a156bb19394bdf67907b0d2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1585121/ERR1585121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1585121/ERR1585121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585121/19979_8#9.cram
ERP109205	SAMEA3855591	ERS1042725	ERR1585122	ERA689242	960218df8efbdbf590067995340f2d35;c4ba0bc984af81f7c73044ae3ea442ab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1585122/ERR1585122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1585122/ERR1585122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585122/19979_8#17.cram
ERP109205	SAMEA3855599	ERS1042733	ERR1585123	ERA689242	95075a47dfa415695f5f2902deea9651;3367057c63894adf30b32e806c7eaf98	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1585123/ERR1585123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1585123/ERR1585123_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585123/19979_8#25.cram
ERP109205	SAMEA3855607	ERS1042741	ERR1585124	ERA689242	29c083c7cc3b32082209bddcba91884c;49af867bfb6cf6a1e7adf5e4014a33ed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1585124/ERR1585124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1585124/ERR1585124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585124/19979_8#33.cram
ERP109205	SAMEA3855615	ERS1042749	ERR1585125	ERA689242	1cdbfa0e28661a29ffe9e2f5a173df96;b1a7e3eec6a94b40fabbd1dc51df897f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1585125/ERR1585125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1585125/ERR1585125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585125/19979_8#41.cram
ERP109205	SAMEA3855623	ERS1042757	ERR1585126	ERA689242	d8ed3e839044b6bd029b496d9199c5d0;8c596078dab5f3c99c9f2633d22e366e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1585126/ERR1585126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1585126/ERR1585126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR1585126/19979_8#49.cram
ERP109205	SAMEA3662126	ERS969275	ERR1594831	ERA693650	6ac3c3ecee5f9ba8e5913a5182f3579f;7a1c79ab18e90f75a7678a2fc7b68dd7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594831/ERR1594831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594831/ERR1594831_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594831/20093_7#1.cram
ERP109205	SAMEA3662127	ERS969276	ERR1594832	ERA693650	081851cf08b6256db96712281fc4dc15;a4428613e2804950b75d9364e82737fd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594832/ERR1594832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594832/ERR1594832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594832/20093_7#2.cram
ERP109205	SAMEA3662128	ERS969277	ERR1594833	ERA693650	18bf5fdf43da82365a9ebe510149ba18;0b54ae213538dee771478874fb045f15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594833/ERR1594833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594833/ERR1594833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594833/20093_7#3.cram
ERP109205	SAMEA3662129	ERS969278	ERR1594834	ERA693650	d6c0a2a55d166f594568f1991233961a;d13c78513018f3ddb2b1b9509729c4d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594834/ERR1594834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594834/ERR1594834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594834/20093_7#4.cram
ERP109205	SAMEA3662130	ERS969279	ERR1594835	ERA693650	898a0cf01b28b0dc919b64c9d8428e05;37a31084575137fa20434308fccd3bb3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594835/ERR1594835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594835/ERR1594835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594835/20093_7#5.cram
ERP109205	SAMEA3662131	ERS969280	ERR1594836	ERA693650	5fb47edee9b28d856bf70510987d7e9e;5fd0af798464694cc8b24fb008e31d92	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594836/ERR1594836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594836/ERR1594836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594836/20093_7#6.cram
ERP109205	SAMEA3662132	ERS969281	ERR1594837	ERA693650	54ecbbbf6dc2cbb3a93543fa2d1d5555;9c9851bc69b29c48b10075258702b948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594837/ERR1594837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594837/ERR1594837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594837/20093_7#7.cram
ERP109205	SAMEA3662133	ERS969282	ERR1594838	ERA693650	1e5440aa2b3bcdc9f92f840bb5517b76;0456bdc7a9bc54532cd0b3459ee5c4b5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594838/ERR1594838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594838/ERR1594838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594838/20093_7#8.cram
ERP109205	SAMEA3662134	ERS969283	ERR1594839	ERA693650	e63c233f0a6edec7ae841411fd44fd89;8ba529e29d8649a681892f3cbcc438f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594839/ERR1594839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594839/ERR1594839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594839/20093_7#9.cram
ERP109205	SAMEA3662135	ERS969284	ERR1594840	ERA693650	a685c78e108d9d4d7731c65f319c3693;9138ae298cba4f5d81853db362ffdc80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594840/ERR1594840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594840/ERR1594840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594840/20093_7#10.cram
ERP109205	SAMEA3662136	ERS969285	ERR1594841	ERA693650	05392f304436a3464d0463e2a3cbf2ad;7bd97bec54564cb0fe286cfd0030ef77	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594841/ERR1594841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594841/ERR1594841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594841/20093_7#11.cram
ERP109205	SAMEA3662137	ERS969286	ERR1594842	ERA693650	2934f95af5bf47959592aa4574d14eb3;d68ee855de6c61788a71c1351d1a42bf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594842/ERR1594842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594842/ERR1594842_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594842/20093_7#12.cram
ERP109205	SAMEA3662138	ERS969287	ERR1594843	ERA693650	bf3ada453019f454a220dabed9c5b182;4de649567e7f54dc81f27cdb3da04d76	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594843/ERR1594843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594843/ERR1594843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594843/20093_7#13.cram
ERP109205	SAMEA3662139	ERS969288	ERR1594844	ERA693650	a30ad95adf25b712cf1773aa685fec50;8404e83a6fe5b8e5332d53496557e325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594844/ERR1594844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594844/ERR1594844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594844/20093_7#14.cram
ERP109205	SAMEA3662140	ERS969289	ERR1594845	ERA693650	99b4085ea11b232ea7e14617619d640d;efeb998d3d4081c274d4008496f1519f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594845/ERR1594845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594845/ERR1594845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594845/20093_7#15.cram
ERP109205	SAMEA3662141	ERS969290	ERR1594846	ERA693650	45e6b163a88abcc4e416b059ad76e1f1;8e5fef8fb2386476593cd825cb34e803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594846/ERR1594846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594846/ERR1594846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594846/20093_7#16.cram
ERP109205	SAMEA3662142	ERS969291	ERR1594847	ERA693650	f61eb4566c42930a57e01873259673de;57ddcb08f5d2fed62d147bf1090c1e43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594847/ERR1594847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594847/ERR1594847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594847/20093_7#17.cram
ERP109205	SAMEA3662143	ERS969292	ERR1594848	ERA693650	60b3265e121015ca76c314b74c5825bc;6f7e6ae5f089494810bbcde05140d1f3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594848/ERR1594848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594848/ERR1594848_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594848/20093_7#18.cram
ERP109205	SAMEA3662144	ERS969293	ERR1594849	ERA693650	2e160eb1572ac0e5309a553c64f43acd;c8a15257dbdc7124b4bea1f6f5f48aa2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594849/ERR1594849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594849/ERR1594849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594849/20093_7#19.cram
ERP109205	SAMEA3662145	ERS969294	ERR1594850	ERA693650	86b95bd3451fe5260687fc2e6fa3d257;207611c5bdae6108bad4f14f1c9f5dd9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594850/ERR1594850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594850/ERR1594850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594850/20093_7#20.cram
ERP109205	SAMEA3662146	ERS969295	ERR1594851	ERA693650	0123d35837d82d86a23c7c3b23a4809a;bd992ce28409864f7b8e14be60e3dde4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594851/ERR1594851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594851/ERR1594851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594851/20093_7#21.cram
ERP109205	SAMEA3662147	ERS969296	ERR1594852	ERA693650	1137b23eb3f9133f70ea675df3634001;3d8c4452d2f98892b3a74d292cf54718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594852/ERR1594852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594852/ERR1594852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594852/20093_7#22.cram
ERP109205	SAMEA3662148	ERS969297	ERR1594853	ERA693650	4fc21e0f5727b9d7c4f71ec7701d4416;de34226b26751918acfa082cb11a2fb8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594853/ERR1594853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594853/ERR1594853_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594853/20093_7#23.cram
ERP109205	SAMEA3662149	ERS969298	ERR1594854	ERA693650	1bf676d3641f9a66c25973945962a0be;4dfa0864350d45b0f5c7e79e21c38180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594854/ERR1594854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594854/ERR1594854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594854/20093_7#24.cram
ERP109205	SAMEA3662150	ERS969299	ERR1594855	ERA693650	82ed1d4f8d63b59b678f40cf9e221e45;16af151e11b5eab1d9d9356cd434b642	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594855/ERR1594855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594855/ERR1594855_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594855/20093_7#25.cram
ERP109205	SAMEA3662151	ERS969300	ERR1594856	ERA693650	16b5c8f610f0d2ae40c0f9c54480db44;5691afdf0f62d73667109a2540fe49ae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594856/ERR1594856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594856/ERR1594856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594856/20093_7#26.cram
ERP109205	SAMEA3662152	ERS969301	ERR1594857	ERA693650	62db98e61a55510d31551b3099968473;81630f4299895350a543a0c179842f85	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594857/ERR1594857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594857/ERR1594857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594857/20093_7#27.cram
ERP109205	SAMEA3662153	ERS969302	ERR1594858	ERA693650	f5eccb822e2633ddb8e13c3ca71f5dad;15752efee256ad3ce042cf2e3e78c0a2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594858/ERR1594858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594858/ERR1594858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594858/20093_7#28.cram
ERP109205	SAMEA3662154	ERS969303	ERR1594859	ERA693650	c29aa2ef8018d1a277f203145c3ab223;978600e86cbbe4a5fdb30efcc74cd805	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594859/ERR1594859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594859/ERR1594859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594859/20093_7#29.cram
ERP109205	SAMEA3662155	ERS969304	ERR1594860	ERA693650	0c899e3f38529bd9ce0132771424ed19;78d6c9d9ebfc2944f8bca4af862ecd57	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594860/ERR1594860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594860/ERR1594860_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594860/20093_7#30.cram
ERP109205	SAMEA3662156	ERS969305	ERR1594861	ERA693650	397c94a070c162c663cbae73de70d89b;f877206ef5153a24727e6b55b5b51bb1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594861/ERR1594861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594861/ERR1594861_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594861/20093_7#31.cram
ERP109205	SAMEA3662157	ERS969306	ERR1594862	ERA693650	9355f13ec203b05c6a18f9c6bebe435d;6c77cded1414bcd7a9389add8421d280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594862/ERR1594862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594862/ERR1594862_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594862/20093_7#32.cram
ERP109205	SAMEA3662158	ERS969307	ERR1594863	ERA693650	25639aa9e0a21ba941b6793908218049;b10c9e2963041b164fba560e7c31957c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594863/ERR1594863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594863/ERR1594863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594863/20093_7#33.cram
ERP109205	SAMEA3662159	ERS969308	ERR1594864	ERA693650	6afac9ae806f6d21f0899897a39058e4;bc1d4401b65fcd6eb8a393c0e6429921	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594864/ERR1594864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594864/ERR1594864_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594864/20093_7#34.cram
ERP109205	SAMEA3662160	ERS969309	ERR1594865	ERA693650	4555222257e1566b9cba70d284eaae62;dd9a325ba4f79a99858d41b7776e5de8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594865/ERR1594865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/005/ERR1594865/ERR1594865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594865/20093_7#35.cram
ERP109205	SAMEA3662161	ERS969310	ERR1594866	ERA693650	d52509e4cdfa132a7666ea0b261980e8;f1328a4a47a59ca7ecc80b29588eb166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594866/ERR1594866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/006/ERR1594866/ERR1594866_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594866/20093_7#36.cram
ERP109205	SAMEA3662162	ERS969311	ERR1594867	ERA693650	e9760f909a814b5b9587dfdcfc83d536;cbcb9a7c0909afb72a1cb3bd90ff5019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594867/ERR1594867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/007/ERR1594867/ERR1594867_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594867/20093_7#37.cram
ERP109205	SAMEA3662163	ERS969312	ERR1594868	ERA693650	20c5e8de6d2fdc6e9e992c7588047adc;8e920c8181c19e153153db61e9addc25	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594868/ERR1594868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/008/ERR1594868/ERR1594868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594868/20093_7#38.cram
ERP109205	SAMEA3662164	ERS969313	ERR1594869	ERA693650	5050e2ca615ff2cde04956ee48e6485b;656d25109efecd76e21f7a8be0b20a14	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594869/ERR1594869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/009/ERR1594869/ERR1594869_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594869/20093_7#39.cram
ERP109205	SAMEA3662165	ERS969314	ERR1594870	ERA693650	93a872d982d2a196721771b97dfdcfa2;69e1f806802d460d45520d2ae5319057	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594870/ERR1594870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/000/ERR1594870/ERR1594870_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594870/20093_7#40.cram
ERP109205	SAMEA3662166	ERS969315	ERR1594871	ERA693650	382d8d6e1e8963e0a265e9a82ea9d475;6001edc609bf4ff0386040b13d23b13b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594871/ERR1594871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/001/ERR1594871/ERR1594871_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594871/20093_7#41.cram
ERP109205	SAMEA3662167	ERS969316	ERR1594872	ERA693650	df3604b1a85e8e4bd982031f283b10bc;3b3146bdc192ca9e069ecbb5c4085631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594872/ERR1594872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/002/ERR1594872/ERR1594872_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594872/20093_7#42.cram
ERP109205	SAMEA3662168	ERS969317	ERR1594873	ERA693650	e2cee1f611f50f7b50eb4205653c1715;0265d726c5e62401d9092db1a89f844a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594873/ERR1594873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/003/ERR1594873/ERR1594873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594873/20093_7#43.cram
ERP109205	SAMEA3662169	ERS969318	ERR1594874	ERA693650	b9f38e49f19d530e242d9ef34ba213cb;704f9b8f2d5af438348056bf8adffe28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594874/ERR1594874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/004/ERR1594874/ERR1594874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594874/20093_7#44.cram
